timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-10-15 14:00:00,67658.00000000,67950.00000000,65150.01000000,65376.00000000,9039.37258000,2024-10-15 14:59:59.999,600762808.93930810,983849,4214.61307000,280132938.07654590,0
2024-10-15 15:00:00,65376.01000000,66300.00000000,64800.01000000,66022.00000000,5392.76390000,2024-10-15 15:59:59.999,353588620.07103230,823706,2730.38026000,179158357.50541420,0
2024-10-15 16:00:00,66022.01000000,67218.00000000,65982.55000000,66868.20000000,3418.13618000,2024-10-15 16:59:59.999,227933931.67549390,540806,1845.10703000,123031804.43481520,0
2024-10-15 17:00:00,66868.21000000,67059.33000000,66501.00000000,66808.01000000,1765.93618000,2024-10-15 17:59:59.999,117946216.40951390,459274,872.75435000,58304805.95477830,0
2024-10-15 18:00:00,66808.00000000,67390.89000000,66754.00000000,66901.15000000,1591.98685000,2024-10-15 18:59:59.999,106843461.66017770,411054,754.74247000,50655042.10582300,0
2024-10-15 19:00:00,66901.15000000,67051.99000000,66574.94000000,66970.18000000,1664.01097000,2024-10-15 19:59:59.999,111176522.89241570,278717,748.53387000,50014742.21132500,0
2024-10-15 20:00:00,66970.18000000,67007.99000000,66391.65000000,66469.41000000,1318.01559000,2024-10-15 20:59:59.999,87935109.00102680,189847,562.03884000,37492732.64719550,0
2024-10-15 21:00:00,66469.41000000,66614.00000000,66130.64000000,66432.00000000,1096.16117000,2024-10-15 21:59:59.999,72749702.94572190,157357,451.74466000,29982847.51718800,0
2024-10-15 22:00:00,66432.01000000,66992.00000000,66409.42000000,66747.58000000,795.05313000,2024-10-15 22:59:59.999,53048219.74687530,130766,419.83033000,28007590.28120510,0
2024-10-15 23:00:00,66747.59000000,67156.47000000,66675.06000000,67074.14000000,774.48671000,2024-10-15 23:59:59.999,51830036.82668800,94000,403.88342000,27031519.90779970,0
2024-10-16 00:00:00,67074.14000000,67138.96000000,66759.01000000,66874.04000000,786.91734000,2024-10-16 00:59:59.999,52647286.79563140,160834,360.71825000,24134387.55167060,0
2024-10-16 01:00:00,66874.04000000,67496.89000000,66750.49000000,67375.99000000,1155.89777000,2024-10-16 01:59:59.999,77701026.25369740,244666,586.76686000,39446311.94651220,0
2024-10-16 02:00:00,67376.00000000,67561.04000000,67241.04000000,67280.01000000,855.21854000,2024-10-16 02:59:59.999,57635650.39362460,213967,416.50937000,28073361.87039290,0
2024-10-16 03:00:00,67280.01000000,67293.99000000,67071.33000000,67095.98000000,710.36875000,2024-10-16 03:59:59.999,47711549.98679120,124484,285.23241000,19157956.24114670,0
2024-10-16 04:00:00,67095.99000000,67236.00000000,66885.05000000,67000.00000000,694.88785000,2024-10-16 04:59:59.999,46597621.35640280,132631,267.66978000,17948518.22735290,0
2024-10-16 05:00:00,67000.00000000,67361.41000000,66930.71000000,67218.74000000,776.15846000,2024-10-16 05:59:59.999,52129492.13096030,120396,396.00092000,26601714.32896570,0
2024-10-16 06:00:00,67218.74000000,67300.00000000,66961.62000000,67050.00000000,772.89972000,2024-10-16 06:59:59.999,51887326.27239890,176290,338.92955000,22753599.32391450,0
2024-10-16 07:00:00,67050.00000000,67050.01000000,66775.67000000,66972.53000000,826.47000000,2024-10-16 07:59:59.999,55300270.04799600,173158,349.04735000,23354269.31382670,0
2024-10-16 08:00:00,66972.53000000,67270.15000000,66917.52000000,67129.82000000,1139.02083000,2024-10-16 08:59:59.999,76476942.54556600,171877,575.82163000,38661090.84511930,0
2024-10-16 09:00:00,67129.82000000,67469.00000000,67087.26000000,67420.01000000,1155.95012000,2024-10-16 09:59:59.999,77809628.86511950,139184,585.61690000,39418997.72377340,0
2024-10-16 10:00:00,67420.01000000,67799.00000000,67323.61000000,67733.54000000,2132.60078000,2024-10-16 10:59:59.999,144258041.52866400,236490,1226.10730000,82939659.52402530,0
2024-10-16 11:00:00,67733.55000000,68424.00000000,67602.05000000,67894.72000000,4243.53323000,2024-10-16 11:59:59.999,288980405.35913150,385750,2589.22232000,176314326.74043910,0
2024-10-16 12:00:00,67894.73000000,68058.00000000,67670.00000000,67832.00000000,2119.64251000,2024-10-16 12:59:59.999,143891563.28511680,401372,1078.45360000,73224265.02622850,0
2024-10-16 13:00:00,67832.00000000,67962.00000000,67117.18000000,67386.00000000,2383.91323000,2024-10-16 13:59:59.999,161033836.55394830,438988,1176.27612000,79469996.31464060,0
2024-10-16 14:00:00,67386.00000000,68308.91000000,67346.00000000,67671.91000000,3438.18800000,2024-10-16 14:59:59.999,233217235.11515320,512522,1683.91300000,114265127.81298520,0
2024-10-16 15:00:00,67671.91000000,68050.00000000,67391.01000000,67749.99000000,1400.46686000,2024-10-16 15:59:59.999,94917238.52080180,392737,742.33557000,50312636.02234530,0
2024-10-16 16:00:00,67750.00000000,67929.99000000,67482.00000000,67823.88000000,1175.82956000,2024-10-16 16:59:59.999,79564728.71401260,367043,628.48770000,42526332.07222190,0
2024-10-16 17:00:00,67823.88000000,68100.00000000,67686.00000000,67942.00000000,983.28128000,2024-10-16 17:59:59.999,66795299.46188630,187365,536.58441000,36459745.63353490,0
2024-10-16 18:00:00,67942.00000000,68064.00000000,67780.32000000,67822.74000000,688.26491000,2024-10-16 18:59:59.999,46744044.18896580,154233,292.90829000,19894903.13484720,0
2024-10-16 19:00:00,67822.73000000,67952.84000000,67643.24000000,67728.00000000,727.95399000,2024-10-16 19:59:59.999,49348723.44237340,110844,274.04623000,18578426.17399290,0
2024-10-16 20:00:00,67728.01000000,67954.03000000,67630.00000000,67630.01000000,594.85817000,2024-10-16 20:59:59.999,40348981.04264460,85220,271.50937000,18414285.10542610,0
2024-10-16 21:00:00,67630.01000000,67706.00000000,67500.00000000,67566.90000000,394.73361000,2024-10-16 21:59:59.999,26678857.44488210,63091,188.07616000,12711017.89954610,0
2024-10-16 22:00:00,67566.90000000,67860.00000000,67563.84000000,67790.01000000,413.91674000,2024-10-16 22:59:59.999,28018166.32594780,61717,186.81883000,12645261.82634550,0
2024-10-16 23:00:00,67790.00000000,67827.48000000,67602.34000000,67620.01000000,367.28319000,2024-10-16 23:59:59.999,24866494.47455110,54826,175.82210000,11904476.81657490,0
2024-10-17 00:00:00,67620.00000000,67939.40000000,67580.00000000,67709.99000000,437.46753000,2024-10-17 00:59:59.999,29652786.90556180,90604,206.52411000,13996599.84700580,0
2024-10-17 01:00:00,67709.99000000,67899.99000000,67406.99000000,67893.98000000,839.22722000,2024-10-17 01:59:59.999,56760242.53745880,161831,380.41494000,25735887.56791660,0
2024-10-17 02:00:00,67893.98000000,67908.48000000,67408.00000000,67472.01000000,748.44335000,2024-10-17 02:59:59.999,50590009.16581980,131999,345.00547000,23319403.49985900,0
2024-10-17 03:00:00,67472.01000000,67700.00000000,67438.00000000,67601.40000000,478.64401000,2024-10-17 03:59:59.999,32340607.84022760,75524,227.78155000,15391079.28091630,0
2024-10-17 04:00:00,67601.40000000,67601.40000000,67260.00000000,67260.00000000,695.26222000,2024-10-17 04:59:59.999,46872970.49991490,81546,254.77295000,17177158.91255650,0
2024-10-17 05:00:00,67260.01000000,67470.00000000,67260.00000000,67340.82000000,509.73015000,2024-10-17 05:59:59.999,34337282.01701320,78282,235.30019000,15851271.16800560,0
2024-10-17 06:00:00,67340.81000000,67504.49000000,67104.18000000,67162.87000000,1233.26564000,2024-10-17 06:59:59.999,83039913.47676330,132813,388.31138000,26157966.40381250,0
2024-10-17 07:00:00,67162.87000000,67317.17000000,67087.35000000,67303.18000000,1114.64608000,2024-10-17 07:59:59.999,74900066.13423010,158696,621.91518000,41793904.66284920,0
2024-10-17 08:00:00,67303.18000000,67473.49000000,67200.00000000,67450.00000000,745.35931000,2024-10-17 08:59:59.999,50187101.71931870,99493,331.04708000,22294703.67736490,0
2024-10-17 09:00:00,67450.00000000,67530.01000000,67185.16000000,67191.40000000,941.84050000,2024-10-17 09:59:59.999,63442596.74702100,125108,309.60799000,20861174.56212870,0
2024-10-17 10:00:00,67191.41000000,67295.40000000,66818.96000000,67214.00000000,1208.73503000,2024-10-17 10:59:59.999,81078403.83017470,185314,581.58445000,39015507.95411830,0
2024-10-17 11:00:00,67214.01000000,67285.00000000,66741.09000000,66872.43000000,1944.76935000,2024-10-17 11:59:59.999,130159844.69101190,286165,684.83452000,45833640.41210970,0
2024-10-17 12:00:00,66872.44000000,67184.00000000,66799.90000000,67171.42000000,998.62443000,2024-10-17 12:59:59.999,66934514.74313920,239650,544.50415000,36496052.09782100,0
2024-10-17 13:00:00,67171.42000000,67354.94000000,66669.00000000,67021.99000000,1702.17377000,2024-10-17 13:59:59.999,114106265.03302170,339178,892.28318000,59826687.67858650,0
2024-10-17 14:00:00,67021.99000000,67293.94000000,66666.00000000,67123.80000000,2327.10904000,2024-10-17 14:59:59.999,155763681.19322200,482996,1188.86441000,79578195.84626530,0
2024-10-17 15:00:00,67123.80000000,67680.00000000,66925.06000000,67590.66000000,1616.10959000,2024-10-17 15:59:59.999,108814764.81939690,301401,852.95644000,57435789.42139780,0
2024-10-17 16:00:00,67590.67000000,67590.67000000,67122.68000000,67384.42000000,1677.79081000,2024-10-17 16:59:59.999,112981244.99368870,198863,916.52010000,61713012.72110900,0
2024-10-17 17:00:00,67384.42000000,67526.00000000,67156.70000000,67290.00000000,1220.03847000,2024-10-17 17:59:59.999,82223273.46496820,167230,719.20899000,48482109.07199390,0
2024-10-17 18:00:00,67290.00000000,67308.82000000,66720.00000000,66938.01000000,1635.90526000,2024-10-17 18:59:59.999,109512547.95818130,243986,702.23199000,46998936.90269430,0
2024-10-17 19:00:00,66938.01000000,67017.39000000,66780.00000000,66840.00000000,830.39720000,2024-10-17 19:59:59.999,55558450.56195090,110810,352.08485000,23555397.21223580,0
2024-10-17 20:00:00,66840.00000000,67149.50000000,66827.68000000,66940.00000000,469.06350000,2024-10-17 20:59:59.999,31436076.32875760,70450,238.23478000,15963389.59780560,0
2024-10-17 21:00:00,66940.00000000,67129.98000000,66940.00000000,67084.00000000,319.20057000,2024-10-17 21:59:59.999,21401868.04737800,44347,162.64757000,10905456.44443750,0
2024-10-17 22:00:00,67084.01000000,67480.00000000,67084.01000000,67444.02000000,919.29212000,2024-10-17 22:59:59.999,61891123.07978420,110512,626.89371000,42203586.59610700,0
2024-10-17 23:00:00,67444.02000000,67479.99000000,67288.01000000,67421.78000000,715.13346000,2024-10-17 23:59:59.999,48178803.77745500,65162,390.41714000,26300495.86514110,0
2024-10-18 00:00:00,67421.78000000,67457.07000000,67192.36000000,67214.42000000,626.09327000,2024-10-18 00:59:59.999,42154213.83186020,110019,245.60554000,16535228.08313840,0
2024-10-18 01:00:00,67214.41000000,68260.92000000,67194.00000000,68085.50000000,2138.13847000,2024-10-18 01:59:59.999,145033418.23726010,283248,1354.97675000,91940318.61644780,0
2024-10-18 02:00:00,68085.50000000,68142.00000000,67800.00000000,68103.99000000,1073.14990000,2024-10-18 02:59:59.999,72948959.54152870,241071,506.72829000,34445386.44169740,0
2024-10-18 03:00:00,68104.00000000,68108.58000000,67522.00000000,67555.40000000,978.29799000,2024-10-18 03:59:59.999,66372973.44442160,134909,332.58892000,22564208.02621760,0
2024-10-18 04:00:00,67555.41000000,67867.93000000,67544.00000000,67742.72000000,770.77181000,2024-10-18 04:59:59.999,52198312.74254700,81925,330.41282000,22372539.50675600,0
2024-10-18 05:00:00,67742.71000000,68050.00000000,67640.00000000,68000.79000000,567.44614000,2024-10-18 05:59:59.999,38497856.18717510,89912,295.38155000,20042004.85105110,0
2024-10-18 06:00:00,68000.79000000,68378.95000000,67925.98000000,68108.00000000,1482.28962000,2024-10-18 06:59:59.999,101009896.79732280,142566,717.69407000,48916678.65632160,0
2024-10-18 07:00:00,68108.00000000,68194.00000000,67864.00000000,67969.70000000,1615.53030000,2024-10-18 07:59:59.999,109861006.12907100,122316,498.32025000,33890299.42752570,0
2024-10-18 08:00:00,67969.69000000,68050.00000000,67830.00000000,67922.45000000,641.38325000,2024-10-18 08:59:59.999,43564862.74721190,106264,338.64517000,23000817.84999610,0
2024-10-18 09:00:00,67922.44000000,68045.55000000,67763.26000000,67802.00000000,753.29192000,2024-10-18 09:59:59.999,51141216.68470830,95665,311.23082000,21133060.09213060,0
2024-10-18 10:00:00,67802.00000000,67970.33000000,67776.43000000,67874.92000000,921.44904000,2024-10-18 10:59:59.999,62533220.00094250,95980,315.96334000,21443617.81079770,0
2024-10-18 11:00:00,67874.92000000,68028.44000000,67674.98000000,67702.00000000,1288.33547000,2024-10-18 11:59:59.999,87425140.18653020,106734,485.48187000,32945885.79527150,0
2024-10-18 12:00:00,67702.00000000,67820.66000000,67642.71000000,67662.00000000,574.19737000,2024-10-18 12:59:59.999,38880774.12497710,107445,270.19673000,18296827.89541160,0
2024-10-18 13:00:00,67662.00000000,68196.00000000,67656.99000000,68196.00000000,1233.37326000,2024-10-18 13:59:59.999,83791596.08896380,276008,684.44479000,46499963.41071770,0
2024-10-18 14:00:00,68195.99000000,68600.00000000,67936.18000000,68426.98000000,4002.87329000,2024-10-18 14:59:59.999,273627531.05109380,537124,2383.24761000,162954409.05067120,0
2024-10-18 15:00:00,68426.99000000,68870.68000000,68293.04000000,68735.35000000,3171.49022000,2024-10-18 15:59:59.999,217716241.33774230,372023,1899.09860000,130362437.87448200,0
2024-10-18 16:00:00,68735.34000000,68897.99000000,68360.00000000,68787.88000000,1754.84058000,2024-10-18 16:59:59.999,120526090.70009060,303890,878.59938000,60358163.16392690,0
2024-10-18 17:00:00,68787.87000000,68908.05000000,68656.53000000,68710.14000000,1032.29321000,2024-10-18 17:59:59.999,71035214.09513910,172192,530.38589000,36502573.93053850,0
2024-10-18 18:00:00,68710.13000000,69000.00000000,68560.00000000,68892.42000000,1227.26584000,2024-10-18 18:59:59.999,84471215.14372850,195423,631.86651000,43499807.77023150,0
2024-10-18 19:00:00,68892.41000000,68974.00000000,68572.72000000,68608.01000000,1079.87377000,2024-10-18 19:59:59.999,74241491.16943510,142594,421.00249000,28938905.24737530,0
2024-10-18 20:00:00,68608.01000000,68690.00000000,68400.00000000,68432.00000000,674.44986000,2024-10-18 20:59:59.999,46229732.09725710,105199,272.02190000,18644183.16599460,0
2024-10-18 21:00:00,68431.99000000,68495.45000000,68230.00000000,68412.00000000,381.16213000,2024-10-18 21:59:59.999,26070150.27934680,51245,151.61082000,10371337.69876930,0
2024-10-18 22:00:00,68412.00000000,68420.00000000,68204.10000000,68205.60000000,430.32404000,2024-10-18 22:59:59.999,29395088.73595410,85623,194.02086000,13253544.58700770,0
2024-10-18 23:00:00,68205.59000000,68470.00000000,68205.59000000,68428.00000000,307.31425000,2024-10-18 23:59:59.999,21009698.52265670,51594,168.65353000,11528765.31433390,0
2024-10-19 00:00:00,68427.99000000,68480.00000000,68303.03000000,68334.20000000,310.84184000,2024-10-19 00:59:59.999,21255321.00543590,53986,134.84825000,9221396.85960860,0
2024-10-19 01:00:00,68334.21000000,68454.55000000,68330.00000000,68340.02000000,321.83758000,2024-10-19 01:59:59.999,22009631.54483610,58505,169.26705000,11575724.58934560,0
2024-10-19 02:00:00,68340.02000000,68469.91000000,68334.00000000,68459.59000000,276.07774000,2024-10-19 02:59:59.999,18884498.73024820,41023,146.49768000,10020399.96734450,0
2024-10-19 03:00:00,68459.58000000,68693.26000000,68435.96000000,68450.01000000,467.97911000,2024-10-19 03:59:59.999,32082709.61655830,73983,258.53162000,17724451.57406790,0
2024-10-19 04:00:00,68450.00000000,68560.00000000,68334.00000000,68334.01000000,312.97065000,2024-10-19 04:59:59.999,21416398.43544540,49519,111.12962000,7606035.05630570,0
2024-10-19 05:00:00,68334.00000000,68432.62000000,68326.00000000,68390.01000000,234.25062000,2024-10-19 05:59:59.999,16019978.36842880,50548,103.41127000,7071947.67517500,0
2024-10-19 06:00:00,68390.01000000,68439.00000000,68335.83000000,68335.83000000,234.88358000,2024-10-19 06:59:59.999,16060979.81138940,40282,91.70217000,6269995.74137370,0
2024-10-19 07:00:00,68335.84000000,68405.11000000,68302.31000000,68346.54000000,331.56830000,2024-10-19 07:59:59.999,22660258.60536260,41971,159.37284000,10891614.55293490,0
2024-10-19 08:00:00,68346.54000000,68475.70000000,68346.54000000,68409.99000000,382.56805000,2024-10-19 08:59:59.999,26166029.06667600,39804,231.21765000,15813691.25652330,0
2024-10-19 09:00:00,68410.00000000,68436.44000000,68352.00000000,68352.00000000,271.85228000,2024-10-19 09:59:59.999,18591734.50685710,25620,114.38994000,7822940.83386020,0
2024-10-19 10:00:00,68352.00000000,68380.00000000,68242.00000000,68244.00000000,371.42915000,2024-10-19 10:59:59.999,25373445.40970440,42409,167.27301000,11427485.80612360,0
2024-10-19 11:00:00,68244.01000000,68297.28000000,68090.30000000,68090.30000000,629.51337000,2024-10-19 11:59:59.999,42914354.74519380,72304,199.14024000,13577896.20698930,0
2024-10-19 12:00:00,68090.30000000,68268.32000000,68088.00000000,68222.00000000,260.37486000,2024-10-19 12:59:59.999,17754690.16419750,35519,140.55875000,9584471.54332340,0
2024-10-19 13:00:00,68222.00000000,68222.01000000,68114.69000000,68114.70000000,265.42369000,2024-10-19 13:59:59.999,18089120.82211670,50643,117.15709000,7984243.87509270,0
2024-10-19 14:00:00,68114.71000000,68350.00000000,68114.70000000,68300.01000000,401.41070000,2024-10-19 14:59:59.999,27396182.24076820,64675,230.59595000,15737000.55925540,0
2024-10-19 15:00:00,68300.00000000,68338.00000000,68159.90000000,68226.93000000,419.69957000,2024-10-19 15:59:59.999,28638292.95696220,52839,168.61821000,11505543.71387600,0
2024-10-19 16:00:00,68226.94000000,68227.54000000,68041.02000000,68042.00000000,365.85620000,2024-10-19 16:59:59.999,24926456.67509390,68820,129.21399000,8803039.75843900,0
2024-10-19 17:00:00,68042.00000000,68142.80000000,68010.00000000,68121.99000000,207.03330000,2024-10-19 17:59:59.999,14097899.60751990,46863,103.23877000,7030347.26407260,0
2024-10-19 18:00:00,68121.99000000,68190.06000000,68094.40000000,68179.99000000,187.56654000,2024-10-19 18:59:59.999,12783552.89468120,27529,127.07094000,8660547.48048080,0
2024-10-19 19:00:00,68179.99000000,68242.43000000,68154.31000000,68181.98000000,259.13892000,2024-10-19 19:59:59.999,17671007.03025550,27220,113.05598000,7709613.79041580,0
2024-10-19 20:00:00,68181.98000000,68277.96000000,68168.45000000,68245.18000000,518.33656000,2024-10-19 20:59:59.999,35370544.77736540,34067,371.33779000,25339904.31286980,0
2024-10-19 21:00:00,68245.18000000,68345.41000000,68222.43000000,68222.43000000,423.73528000,2024-10-19 21:59:59.999,28941884.80354970,37632,263.83757000,18021380.51080300,0
2024-10-19 22:00:00,68222.43000000,68410.00000000,68203.18000000,68330.00000000,345.97000000,2024-10-19 22:59:59.999,23632167.50984760,66169,166.18749000,11352334.70815240,0
2024-10-19 23:00:00,68330.00000000,68413.96000000,68304.00000000,68378.00000000,393.34948000,2024-10-19 23:59:59.999,26891489.63281670,50498,253.54240000,17333057.88125930,0
2024-10-20 00:00:00,68377.99000000,68446.00000000,68231.23000000,68231.24000000,440.41304000,2024-10-20 00:59:59.999,30113354.59531890,66304,247.66923000,16938289.84382330,0
2024-10-20 01:00:00,68231.24000000,68253.30000000,68155.00000000,68158.00000000,217.11239000,2024-10-20 01:59:59.999,14807710.31742650,45966,105.59111000,7201832.96530020,0
2024-10-20 02:00:00,68158.00000000,68220.00000000,68114.43000000,68177.01000000,217.83232000,2024-10-20 02:59:59.999,14848791.53695060,29912,88.12008000,6007248.77387310,0
2024-10-20 03:00:00,68177.01000000,68198.00000000,68100.00000000,68188.00000000,179.36249000,2024-10-20 03:59:59.999,12223936.03002010,31163,79.83105000,5440804.13355790,0
2024-10-20 04:00:00,68188.01000000,68316.00000000,68184.96000000,68235.99000000,181.24513000,2024-10-20 04:59:59.999,12369325.21128900,28609,98.28817000,6707124.94559980,0
2024-10-20 05:00:00,68236.00000000,68291.67000000,68180.99000000,68214.00000000,232.81996000,2024-10-20 05:59:59.999,15885044.10058240,29702,113.78840000,7764363.01904830,0
2024-10-20 06:00:00,68213.99000000,68410.00000000,68176.26000000,68400.01000000,446.43758000,2024-10-20 06:59:59.999,30478570.48719230,33944,348.67231000,23806563.19785060,0
2024-10-20 07:00:00,68400.01000000,68433.50000000,68364.10000000,68378.00000000,580.54038000,2024-10-20 07:59:59.999,39707874.10378670,36540,395.74384000,27068190.75434840,0
2024-10-20 08:00:00,68378.01000000,68500.00000000,68355.01000000,68394.00000000,454.72661000,2024-10-20 08:59:59.999,31109027.30928110,35691,231.42970000,15834468.67299280,0
2024-10-20 09:00:00,68393.99000000,68445.99000000,68355.00000000,68434.20000000,239.27437000,2024-10-20 09:59:59.999,16367001.59788360,27793,123.24928000,8430202.36842220,0
2024-10-20 10:00:00,68434.20000000,68458.30000000,68376.04000000,68376.05000000,241.82127000,2024-10-20 10:59:59.999,16546542.94039370,25376,119.08406000,8148129.80274320,0
2024-10-20 11:00:00,68376.05000000,68443.40000000,68374.01000000,68420.01000000,194.59843000,2024-10-20 11:59:59.999,13313313.52466540,29695,91.42643000,6254386.20286880,0
2024-10-20 12:00:00,68420.01000000,68438.69000000,68259.90000000,68268.36000000,372.43389000,2024-10-20 12:59:59.999,25462906.17568930,45449,144.78864000,9899366.70615880,0
2024-10-20 13:00:00,68268.37000000,68486.00000000,68198.22000000,68451.85000000,663.03298000,2024-10-20 13:59:59.999,45316421.46698360,77173,351.84038000,24051767.45230370,0
2024-10-20 14:00:00,68451.85000000,68772.70000000,68451.84000000,68637.99000000,1336.44277000,2024-10-20 14:59:59.999,91752254.21195220,139410,705.42485000,48420258.10789550,0
2024-10-20 15:00:00,68638.00000000,68687.99000000,68366.00000000,68625.99000000,653.09373000,2024-10-20 15:59:59.999,44753561.33088180,89039,263.00584000,18025145.15117310,0
2024-10-20 16:00:00,68625.99000000,68660.00000000,68505.46000000,68505.47000000,342.64364000,2024-10-20 16:59:59.999,23494876.38796480,57472,186.72746000,12803938.86484820,0
2024-10-20 17:00:00,68505.47000000,68608.00000000,68422.00000000,68562.00000000,319.60725000,2024-10-20 17:59:59.999,21897253.21081390,39052,180.82608000,12389258.49708470,0
2024-10-20 18:00:00,68562.01000000,68653.50000000,68562.00000000,68604.00000000,218.85961000,2024-10-20 18:59:59.999,15019137.28397970,29351,120.51916000,8270198.06079700,0
2024-10-20 19:00:00,68604.01000000,68604.01000000,68495.99000000,68508.29000000,256.27441000,2024-10-20 19:59:59.999,17564331.44468030,41848,72.58206000,4974247.13665790,0
2024-10-20 20:00:00,68508.30000000,68900.00000000,68461.93000000,68781.98000000,482.77596000,2024-10-20 20:59:59.999,33184905.76984890,76142,308.59805000,21211159.21294640,0
2024-10-20 21:00:00,68781.98000000,68870.00000000,68658.00000000,68770.00000000,463.65363000,2024-10-20 21:59:59.999,31873385.12801980,61722,227.37126000,15628996.12785000,0
2024-10-20 22:00:00,68770.00000000,69400.00000000,68600.00000000,69137.28000000,2772.83894000,2024-10-20 22:59:59.999,191443929.46139650,310985,1653.59720000,114174654.98636330,0
2024-10-20 23:00:00,69137.28000000,69196.16000000,68923.32000000,69031.99000000,934.63300000,2024-10-20 23:59:59.999,64548976.18358500,175457,514.75110000,35550960.94647580,0
2024-10-21 00:00:00,69032.00000000,69519.52000000,68972.56000000,69160.00000000,1511.98728000,2024-10-21 00:59:59.999,104745596.63735610,189853,956.41668000,66260437.18535280,0
2024-10-21 01:00:00,69160.00000000,69480.00000000,69106.00000000,69210.89000000,726.66974000,2024-10-21 01:59:59.999,50366494.78442170,157568,388.66970000,26938575.57720000,0
2024-10-21 02:00:00,69210.88000000,69266.64000000,68709.87000000,68710.00000000,1082.59587000,2024-10-21 02:59:59.999,74672771.71856040,110097,624.90747000,43103240.28529580,0
2024-10-21 03:00:00,68709.99000000,68940.00000000,68588.51000000,68939.99000000,704.09672000,2024-10-21 03:59:59.999,48430880.46273380,104835,396.19060000,27256463.30976430,0
2024-10-21 04:00:00,68940.00000000,69039.00000000,68795.75000000,69039.00000000,546.23263000,2024-10-21 04:59:59.999,37632081.61902610,57714,264.42574000,18219862.74846320,0
2024-10-21 05:00:00,69039.00000000,69185.18000000,68951.27000000,68979.97000000,590.83933000,2024-10-21 05:59:59.999,40805399.79450390,78749,235.53883000,16268553.86886410,0
2024-10-21 06:00:00,68979.96000000,69146.51000000,68639.90000000,68699.36000000,697.48997000,2024-10-21 06:59:59.999,48109698.83358280,96884,283.69960000,19569097.89826860,0
2024-10-21 07:00:00,68699.36000000,68799.95000000,68488.33000000,68514.00000000,822.48063000,2024-10-21 07:59:59.999,56457314.61102920,148519,369.07165000,25336925.08176280,0
2024-10-21 08:00:00,68513.99000000,68661.00000000,68290.04000000,68301.46000000,1026.84906000,2024-10-21 08:59:59.999,70318515.35481600,121833,347.83691000,23822488.92455140,0
2024-10-21 09:00:00,68301.47000000,68426.00000000,68119.01000000,68378.00000000,1084.12302000,2024-10-21 09:59:59.999,74042612.94322040,154840,443.96242000,30326179.77690510,0
2024-10-21 10:00:00,68377.99000000,68482.87000000,68261.61000000,68281.49000000,1318.07234000,2024-10-21 10:59:59.999,90154392.51752320,104832,582.29380000,39835099.06079040,0
2024-10-21 11:00:00,68281.50000000,68434.00000000,68169.02000000,68238.01000000,815.17210000,2024-10-21 11:59:59.999,55678055.89474240,112598,343.76074000,23480509.27601650,0
2024-10-21 12:00:00,68238.00000000,68328.68000000,68046.00000000,68207.27000000,885.71411000,2024-10-21 12:59:59.999,60390997.08444350,123828,333.58913000,22748503.29546790,0
2024-10-21 13:00:00,68207.26000000,68242.00000000,67152.00000000,67312.00000000,5358.21525000,2024-10-21 13:59:59.999,362448072.80765320,413584,1538.61245000,104021678.39074150,0
2024-10-21 14:00:00,67312.01000000,67620.25000000,67020.00000000,67268.00000000,3713.85728000,2024-10-21 14:59:59.999,250050972.53900710,354163,1419.22580000,95577820.18428010,0
2024-10-21 15:00:00,67268.00000000,67347.96000000,66840.67000000,67341.02000000,2856.87172000,2024-10-21 15:59:59.999,191469203.95289390,287707,1505.12329000,100883123.68125390,0
2024-10-21 16:00:00,67341.02000000,67344.00000000,66894.00000000,67327.00000000,1382.94149000,2024-10-21 16:59:59.999,92826175.92086380,206228,667.47651000,44806942.28731570,0
2024-10-21 17:00:00,67326.99000000,67669.62000000,67260.00000000,67526.01000000,1640.03756000,2024-10-21 17:59:59.999,110754101.25809450,185288,858.00580000,57937101.13962860,0
2024-10-21 18:00:00,67526.00000000,67526.01000000,67035.04000000,67335.05000000,1277.99748000,2024-10-21 18:59:59.999,85990284.98795690,161211,601.99046000,40504866.95614250,0
2024-10-21 19:00:00,67335.05000000,67941.17000000,67335.01000000,67763.00000000,1240.18922000,2024-10-21 19:59:59.999,83905210.40031700,181036,658.93159000,44578206.32844460,0
2024-10-21 20:00:00,67763.99000000,67818.19000000,67624.18000000,67749.99000000,494.38709000,2024-10-21 20:59:59.999,33472706.85268780,93359,207.26843000,14033516.43738340,0
2024-10-21 21:00:00,67750.00000000,67933.79000000,67688.14000000,67803.21000000,389.90719000,2024-10-21 21:59:59.999,26439411.48426860,64593,168.26682000,11409350.07569250,0
2024-10-21 22:00:00,67803.21000000,67878.78000000,67602.84000000,67781.07000000,544.89463000,2024-10-21 22:59:59.999,36919473.10869830,90728,199.86065000,13540609.57861050,0
2024-10-21 23:00:00,67781.07000000,67781.08000000,67366.66000000,67377.50000000,662.80013000,2024-10-21 23:59:59.999,44753167.97829710,86730,198.48321000,13401607.07268820,0
2024-10-22 00:00:00,67377.50000000,67406.50000000,66571.42000000,67149.73000000,2276.06378000,2024-10-22 00:59:59.999,152417515.72825110,293095,994.91436000,66620900.86750430,0
